AP1,FD,LFY,TFL1a,TFL1c,days
54.51380527368575,54.54896948221529,10.097428119314248,23.62046590819087,23.14542724353167,11
24.101404289928826,56.229962723280664,24.225465067490816,24.439535956687592,29.94476229821376,11
8.362281911452731,32.89643060861314,3.2438004392428965,15.32939421552201,25.924181240367073,11
117.4527755541135,48.06658784738478,19.83686827820231,18.82910444956359,25.077857105658534,11
3.5905440276779945,27.51190469829814,16.88323498089145,23.205294172377172,23.2554964449161,11
40.00008905496982,41.74522210344354,28.429740368893782,21.195500833793634,26.082941229091603,11
103.64517496058724,63.61553782835463,13.69758210475658,17.219564742193246,27.3641119407699,11
93.14924809723338,51.136906438367625,9.624186697295087,20.361709736149816,26.932322559350748,11
5.262358968304457,49.29975009789728,25.58746113504845,19.878747762042828,29.305030076531846,11
15.066594778397155,60.67968998503045,9.127347320680887,16.239426421448265,23.008249629505553,11
42.444221669123884,49.1129334396828,9.611904968841895,21.703165353009528,26.332649715471838,11
0.5567407573319751,46.81509666520116,1.0066193388114808,14.26829417865358,24.858822174770292,11
60.6263062480633,51.562361746223594,29.494776591945374,19.499051432190573,20.57307838342782,11
126.07611357009395,52.07855815173397,7.1751964557345325,23.03584622353519,28.31570963824157,11
45.82982426858654,42.87864033816691,3.9178287115727812,22.084933527524363,21.537303805371565,11
18.042110967792826,51.59188624328376,14.299143967988854,26.416887423089616,23.034316285226936,11
31.051791117303182,47.824523213546044,9.25027688021174,20.50921773158658,20.575213908452387,11
16.879101312488658,56.178078925905965,10.582664422696993,17.184695292785236,16.32644961116,11
89.17195469068278,57.77918785255014,4.11401452228676,21.710871615034623,23.486530964482085,11
17.23930650605891,48.96377671925846,12.032468130819495,20.29145321724855,26.668808485246323,11
31.10911130770809,48.54524765322223,10.830480595179933,21.57627528038337,31.1524749218384,11
119.75978010977886,47.24189990498126,11.13859507375824,18.470170552636255,19.88626012834892,11
2.0992320831306004,37.57958262358882,20.88819649923608,17.313156520783764,27.366920161186123,11
59.523950979339624,41.123908091692705,18.127879677375258,21.378842384519405,25.42776401826329,11
54.538962882152305,29.34252246596908,7.719453836156203,18.424057185802226,25.36236415100056,11
66.25237425167228,52.459412413533435,6.671562129661917,21.025239598035302,24.705945619781847,11
16.932944373129086,35.09912603301098,9.538807357204313,25.007726138131517,26.062142373638864,11
26.74996990754774,44.69499082555891,3.755903043111214,19.260762242502857,28.97617002671436,11
51.485700205475425,35.37243287163909,12.777169945386893,22.613314628316562,21.16388150122411,11
58.255401969292244,60.72584430954494,7.989132718305595,21.30991177488295,28.890514153235173,11
48.156725984101556,36.9290059689124,3.7845105190605555,16.843524988851872,26.991952596148828,11
11.466310607361097,52.79521244971923,31.01607202618385,16.530272092565298,22.061860387589284,11
22.065194518692103,55.7135794077194,14.885090568989902,20.48626083433835,20.919027625141588,11
35.393319938145275,43.59958019460187,11.339961428403512,15.779954488153894,29.192973356576807,11
59.7042739398417,37.23720213327462,7.696236564844572,20.599484968871018,22.054387760365486,11
31.635938639156116,53.380321714465495,8.928981936087688,24.26314284899174,20.26889135957147,11
63.922202725750005,50.58247880543083,21.702503766111583,24.97997044376526,24.323688335163986,11
7.476431810625669,49.870244432853504,5.087021121360554,22.714716295282333,20.633154251311158,11
31.828145414855527,57.49298811960179,11.798345430561227,18.192213717976966,26.83711522329638,11
23.8310094818536,62.30217459265262,4.47901840626141,21.024444267928505,24.479489631847656,11
24.115400004914065,50.341389559821444,8.11759055367146,21.792081006531458,25.540362405700883,11
5.111876540873293,49.21354473617263,26.853396686787768,15.144269990859488,25.97833000293004,11
0.8091962263507625,47.116875877252504,13.603695166096912,19.472488704187242,25.56962240729893,11
24.857672375680977,58.44341984546879,5.633547712111299,21.23389660135745,24.061420255019776,11
16.651388176946295,57.32504120750271,13.971449513828684,21.790100935425173,25.753136250526065,11
14.623660214877244,39.6597466949148,8.860697230067942,19.970622733794194,25.429420200463003,11
21.36867600583945,50.69960560686648,5.895204417643818,16.34280417683255,24.16049799321521,11
35.806539394158,43.7554844947197,8.302734306250004,14.735425555448543,29.936763643807126,11
54.078497893970265,54.09477121307627,17.91892077869078,17.085208630867395,23.737733405693188,11
18.473037430284982,50.0972330691392,19.00196552265738,21.79667787016705,24.63433091709898,11
19.33099868222936,47.91868864574601,4.177100512787255,16.297481882610413,26.23791654531087,11
1.8534447043881719,34.8433533091103,13.764994227710488,23.04654688158401,24.304542573546726,11
23.36594766969009,56.571116117273164,11.53439553797828,21.153650477496715,24.51104405838187,11
19.1686172376823,52.932660006416874,12.543925748301598,16.13476942371256,27.689328776391708,11
7.5024171234840855,37.81544944399409,9.706177585580395,22.69692573511978,21.201410939394126,11
36.970333090370154,38.86029057226074,17.697337769699327,20.04109137380206,25.405908677791114,11
41.002028418537435,43.321766963502924,16.46001375642499,21.920606480146983,30.445732572971224,11
17.175035139430268,60.3730813819368,19.2788882878577,19.301113996265155,21.119950559904904,11
137.0977751396435,42.390207494938544,13.123579310621434,17.542017277995793,26.71806084234501,11
4.483516632479201,37.5362539810149,9.069558626470899,26.377496412224872,26.17576821935936,11
19.121827616787197,43.61903789447306,9.326087426406154,19.967464266377394,21.378788552236777,11
95.0640286132121,34.70109534722441,18.771951831344566,17.393436983882623,27.526839570396067,11
38.77657087278569,42.95402614099769,12.833974468340697,16.27069048284639,20.237164736209206,11
18.70819726096879,43.03280521798588,3.6282612997507364,16.90203949008259,24.9224899415169,11
79.36915389435036,64.96587524280304,1.2216238590941462,21.223564091802444,20.92068462369965,11
0.2252137581651155,47.0090625542081,11.289442727079996,21.98395018265784,27.387413575479986,11
12.90328649979271,48.20546702856908,13.379328736335166,19.840469009427107,21.536907074100966,11
46.046433408557014,43.60060344796794,25.035522319348082,21.970279581125972,26.42162545393689,11
43.23108544853006,39.13013193031923,7.403745624413313,22.960197050717447,29.260174435342638,11
1.3902174649146464,45.641070172982424,19.705396557108482,20.783321714231896,28.04729420273589,11
60.862820918034615,42.43045221167726,6.673062377141006,22.693240148976095,23.531002522234775,11
15.560377421463086,45.95439159914419,9.498450946497307,20.253798927304977,27.790765991436512,11
2.4424535460414694,35.131797531503,3.024759747043463,22.657768684454048,27.709780623461157,11
20.65851233399204,35.46114721922163,15.347485426632886,16.103707321078534,24.686926254406192,11
6.840614877624236,50.14157075933871,9.062713132085978,18.78400082736487,24.09004041055158,11
41.11007442121295,32.009061517594155,8.28296599268713,19.37107827110899,21.886560353411152,11
113.9081827798708,51.71357060722824,17.76287731704956,15.847876098716409,26.85535396667738,11
20.84944565559993,48.06203651953453,8.66747342674472,18.518165452707027,22.979277648262908,11
96.14431855114701,41.280814759135396,12.19959446848355,20.286146785229036,24.312717884720083,11
18.388826380566996,45.72295734945939,7.2212139295880045,20.634681209958508,21.62406954588109,11
8.77112397823374,65.92915684401913,3.5642184713618885,15.781306392316488,25.289444555912617,11
109.68370186298361,52.249409619336156,3.968230158788158,20.151217330889658,26.391125648814686,11
9.90419035910167,48.41328091837708,11.563449487707887,16.890263927090306,27.362795771187283,11
32.310448053230914,59.53158038949036,5.015753649443862,23.038668796246697,23.144319539524933,11
97.2371903225112,53.340282339794946,9.074584067329575,19.046466154093302,25.911460201580844,11
30.222151347377054,51.43109549717101,9.725577051661906,16.376139210334642,24.18487391208899,11
60.444197429398265,49.74524412746294,9.961280238062603,17.683566111777274,27.043917538115153,11
15.44506551561925,45.41293019707077,16.18094669489294,24.54449435595576,22.15614457746159,11
